2021-12-02T21:46:55.571+09:00,Tenges,Action,EditorChooseLookupItem,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,11,Default task
2021-12-02T21:46:56.269+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,15,Default task
2021-12-02T21:46:56.329+09:00,Tenges,Action,EditorChooseLookupItem,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,15,Default task
2021-12-02T21:46:57.120+09:00,Tenges,Action,EditorChooseLookupItem,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,19,Default task
2021-12-02T21:46:57.276+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,27,Default task
2021-12-02T21:46:58.293+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,27,Default task
2021-12-02T21:46:59.296+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,27,Default task
2021-12-02T21:47:00.306+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,27,Default task
2021-12-02T21:47:01.107+09:00,Tenges,Action,EditorPaste,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,27,Default task
2021-12-02T21:47:01.337+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:02.351+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:02.623+09:00,Tenges,Action,$Undo,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:03.354+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,27,Default task
2021-12-02T21:47:04.366+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,28,Default task
2021-12-02T21:47:05.381+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,28,Default task
2021-12-02T21:47:06.396+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,28,Default task
2021-12-02T21:47:07.311+09:00,Tenges,Action,EditorPaste,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,28,Default task
2021-12-02T21:47:07.412+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,51,Default task
2021-12-02T21:47:08.090+09:00,Tenges,Action,EditorLeft,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,51,Default task
2021-12-02T21:47:08.386+09:00,Tenges,Action,EditorLeftWithSelection,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:08.415+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,49,Default task
2021-12-02T21:47:08.872+09:00,Tenges,Action,EditorLeftWithSelection,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,49,Default task
2021-12-02T21:47:08.901+09:00,Tenges,Action,EditorLeftWithSelection,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,48,Default task
2021-12-02T21:47:08.931+09:00,Tenges,Action,EditorLeftWithSelection,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,47,Default task
2021-12-02T21:47:08.961+09:00,Tenges,Action,EditorLeftWithSelection,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,46,Default task
2021-12-02T21:47:08.990+09:00,Tenges,Action,EditorLeftWithSelection,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,45,Default task
2021-12-02T21:47:09.307+09:00,Tenges,Action,EditorLeftWithSelection,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,44,Default task
2021-12-02T21:47:09.417+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,43,Default task
2021-12-02T21:47:10.430+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,47,Default task
2021-12-02T21:47:11.430+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:12.167+09:00,Tenges,Action,SaveAll,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:12.463+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:13.464+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:14.465+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:15.476+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:16.527+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:17.529+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:18.539+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:19.551+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:20.565+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:21.594+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:22.602+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:23.618+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:24.630+09:00,Tenges,IdeState,Active,Assignment1,Editor,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:25.642+09:00,Tenges,IdeState,Active,Assignment1,Popup,C:/Users/Tenges/Documents/2021_sem/Platform_based_programing/Assignment1/src/HelloWorld.java,HelloWorld::main,2,50,Default task
2021-12-02T21:47:26.016+09:00,Tenges,Action,Start/Stop Activity Tracking,,,,,-1,-1,
