2021-10-01T20:30:00.185+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Shape.java,,5,0,Default task
2021-10-01T20:30:00.497+09:00,Tenges,Action,SaveAll,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Shape.java,,5,0,Default task
2021-10-01T20:30:01.199+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Shape.java,,5,0,Default task
2021-10-01T20:30:02.210+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Shape.java,,5,0,Default task
2021-10-01T20:30:03.212+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Circle.java,Circle::Circle,8,29,Default task
2021-10-01T20:30:03.917+09:00,Tenges,Action,$SelectAll,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Circle.java,Circle::Circle,8,29,Default task
2021-10-01T20:30:04.226+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Circle.java,Circle::Circle,8,29,Default task
2021-10-01T20:30:05.239+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Circle.java,Circle::Circle,8,29,Default task
2021-10-01T20:30:06.071+09:00,Tenges,Action,EditorCut,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Circle.java,Circle::Circle,8,29,Default task
2021-10-01T20:30:06.254+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Circle.java,,0,0,Default task
2021-10-01T20:30:06.601+09:00,Tenges,Action,EditorPaste,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Circle.java,,0,0,Default task
2021-10-01T20:30:07.263+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Circle.java,,19,0,Default task
2021-10-01T20:30:07.263+09:00,Tenges,Action,SaveAll,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Circle.java,,19,0,Default task
2021-10-01T20:30:08.275+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Circle.java,,19,0,Default task
2021-10-01T20:30:09.290+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Rectangle.java,Rectangle::toString,15,56,Default task
2021-10-01T20:30:10.296+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Rectangle.java,Rectangle::toString,15,56,Default task
2021-10-01T20:30:10.506+09:00,Tenges,Action,$SelectAll,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Rectangle.java,Rectangle::toString,15,56,Default task
2021-10-01T20:30:11.311+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Rectangle.java,Rectangle::toString,15,56,Default task
2021-10-01T20:30:11.508+09:00,Tenges,Action,EditorCut,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Rectangle.java,Rectangle::toString,15,56,Default task
2021-10-01T20:30:12.142+09:00,Tenges,Action,EditorPaste,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Rectangle.java,,0,0,Default task
2021-10-01T20:30:12.322+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Rectangle.java,,18,0,Default task
2021-10-01T20:30:12.959+09:00,Tenges,Action,SaveAll,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Rectangle.java,,18,0,Default task
2021-10-01T20:30:13.323+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Rectangle.java,,18,0,Default task
2021-10-01T20:30:14.325+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,Point::setY,7,40,Default task
2021-10-01T20:30:14.433+09:00,Tenges,Action,GotoDeclaration,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,Point::setY,7,40,Default task
2021-10-01T20:30:14.861+09:00,Tenges,Action,$SelectAll,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,Point::setY,7,40,Default task
2021-10-01T20:30:15.336+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,Point::setY,7,40,Default task
2021-10-01T20:30:15.842+09:00,Tenges,Action,EditorCut,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,Point::setY,7,40,Default task
2021-10-01T20:30:16.229+09:00,Tenges,Action,EditorPaste,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,0,0,Default task
2021-10-01T20:30:16.342+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:16.859+09:00,Tenges,Action,SaveAll,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:17.350+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:18.356+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:19.371+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:19.705+09:00,Tenges,Action,Run,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:20.385+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:21.401+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:22.404+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:23.417+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:24.425+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:25.434+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:26.076+09:00,Tenges,Action,Stop,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:26.447+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:27.460+09:00,Tenges,IdeState,Active,Editor,Editor,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:28.471+09:00,Tenges,IdeState,Active,Editor,Popup,C:/Users/Tenges/Documents/2021 sem/Platform based programing/Editor/src/Point.java,,11,0,Default task
2021-10-01T20:30:29.024+09:00,Tenges,Action,Start/Stop Activity Tracking,,,,,-1,-1,
